ar,aldur,eining,tegund,medaltal,tekjur
2023,75 ára og eldri,70,heildartekjur,7933.495215333427,7600.385397628755
2023,75 ára og eldri,80,heildartekjur,7933.495215333427,8453.188696752424
2023,75 ára og eldri,90,heildartekjur,7933.495215333427,10741.737475982942
2023,75 ára og eldri,99,heildartekjur,7933.495215333427,27105.230198228594
1990,16 - 24 ára,10,atvinnutekjur,2589.2772542710486,663.4753696468244
1990,16 - 24 ára,20,atvinnutekjur,2589.2772542710486,995.2130544702367
1990,16 - 24 ára,30,atvinnutekjur,2589.2772542710486,1301.1010495671492
1990,16 - 24 ára,40,atvinnutekjur,2589.2772542710486,1654.380142495978
1990,16 - 24 ára,50,atvinnutekjur,2589.2772542710486,2085.2083046043053
1990,16 - 24 ára,60,atvinnutekjur,2589.2772542710486,2576.352409407799
1990,16 - 24 ára,70,atvinnutekjur,2589.2772542710486,3089.037922316709
1990,16 - 24 ára,80,atvinnutekjur,2589.2772542710486,3838.6789243851986
1990,16 - 24 ára,90,atvinnutekjur,2589.2772542710486,5096.697157741515
1990,16 - 24 ára,99,atvinnutekjur,2589.2772542710486,10115.845246303532
1991,16 - 24 ára,10,atvinnutekjur,2597.664138289669,677.6515143364355
1991,16 - 24 ára,20,atvinnutekjur,2597.664138289669,1008.4099915720766
1991,16 - 24 ára,30,atvinnutekjur,2597.664138289669,1323.0339089425645
1991,16 - 24 ára,40,atvinnutekjur,2597.664138289669,1686.0615059085121
1991,16 - 24 ára,50,atvinnutekjur,2597.664138289669,2117.660982301361
1991,16 - 24 ára,60,atvinnutekjur,2597.664138289669,2593.630498323381
1991,16 - 24 ára,70,atvinnutekjur,2597.664138289669,3093.801854143131
1991,16 - 24 ára,80,atvinnutekjur,2597.664138289669,3835.991607940179
1991,16 - 24 ára,90,atvinnutekjur,2597.664138289669,5090.453637455843
1991,16 - 24 ára,99,atvinnutekjur,2597.664138289669,9991.326196496135
1992,16 - 24 ára,10,atvinnutekjur,2393.970642518327,558.7224838292368
1992,16 - 24 ára,20,atvinnutekjur,2393.970642518327,896.2839844760673
1992,16 - 24 ára,30,atvinnutekjur,2393.970642518327,1191.1652953859423
1992,16 - 24 ára,40,atvinnutekjur,2393.970642518327,1524.8467787839586
1992,16 - 24 ára,50,atvinnutekjur,2393.970642518327,1924.4885554118155
1992,16 - 24 ára,60,atvinnutekjur,2393.970642518327,2393.970642518327
1992,16 - 24 ára,70,atvinnutekjur,2393.970642518327,2882.852815868909
1992,16 - 24 ára,80,atvinnutekjur,2393.970642518327,3581.255920655455
1992,16 - 24 ára,90,atvinnutekjur,2393.970642518327,4756.901147046141
1992,16 - 24 ára,99,atvinnutekjur,2393.970642518327,9253.841138421734
1993,16 - 24 ára,10,atvinnutekjur,2218.0517715687247,477.16071724503655
1993,16 - 24 ára,20,atvinnutekjur,2218.0517715687247,801.4808922475223
1993,16 - 24 ára,30,atvinnutekjur,2218.0517715687247,1077.339431904809
1993,16 - 24 ára,40,atvinnutekjur,2218.0517715687247,1383.0205163899107
1993,16 - 24 ára,50,atvinnutekjur,2218.0517715687247,1766.985781048026
1993,16 - 24 ára,60,atvinnutekjur,2218.0517715687247,2214.323953465248
1993,16 - 24 ára,70,atvinnutekjur,2218.0517715687247,2661.66212588247
1993,16 - 24 ára,80,atvinnutekjur,2218.0517715687247,3306.5746577839645
1993,16 - 24 ára,90,atvinnutekjur,2218.0517715687247,4447.28699744788
1993,16 - 24 ára,99,atvinnutekjur,2218.0517715687247,8972.858175068774
1994,16 - 24 ára,10,atvinnutekjur,2187.84268416071,451.51786938216
1994,16 - 24 ára,20,atvinnutekjur,2187.84268416071,796.5803061457619
1994,16 - 24 ára,30,atvinnutekjur,2187.84268416071,1082.9087111198146
1994,16 - 24 ára,40,atvinnutekjur,2187.84268416071,1398.604131988642
1994,16 - 24 ára,50,atvinnutekjur,2187.84268416071,1762.020953686478
1994,16 - 24 ára,60,atvinnutekjur,2187.84268416071,2187.84268416071
1994,16 - 24 ára,70,atvinnutekjur,2187.84268416071,2598.980906687555
1994,16 - 24 ára,80,atvinnutekjur,2187.84268416071,3241.38437938575
1994,16 - 24 ára,90,atvinnutekjur,2187.84268416071,4346.318352426646
1994,16 - 24 ára,99,atvinnutekjur,2187.84268416071,8938.585462972029
1995,16 - 24 ára,10,atvinnutekjur,2249.7288897450717,462.2235921145573
1995,16 - 24 ára,20,atvinnutekjur,2249.7288897450717,819.7246516406601
1995,16 - 24 ára,30,atvinnutekjur,2249.7288897450717,1115.8366403390485
1995,16 - 24 ára,40,atvinnutekjur,2249.7288897450717,1444.4487253579914
1995,16 - 24 ára,50,atvinnutekjur,2249.7288897450717,1834.449881204649
1995,16 - 24 ára,60,atvinnutekjur,2249.7288897450717,2264.1733769986517
1995,16 - 24 ára,70,atvinnutekjur,2249.7288897450717,2675.8412637256793
1995,16 - 24 ára,80,atvinnutekjur,2249.7288897450717,3329.4543119501704
1995,16 - 24 ára,90,atvinnutekjur,2249.7288897450717,4441.679830475824
1995,16 - 24 ára,99,atvinnutekjur,2249.7288897450717,9374.472227573364
1996,16 - 24 ára,10,atvinnutekjur,2394.373775433308,515.6026124089425
1996,16 - 24 ára,20,atvinnutekjur,2394.373775433308,893.4757598593318
1996,16 - 24 ára,30,atvinnutekjur,2394.373775433308,1218.376036171816
1996,16 - 24 ára,40,atvinnutekjur,2394.373775433308,1567.9969856819894
1996,16 - 24 ára,50,atvinnutekjur,2394.373775433308,1970.5908063300676
1996,16 - 24 ára,60,atvinnutekjur,2394.373775433308,2380.2476764632
1996,16 - 24 ára,70,atvinnutekjur,2394.373775433308,2835.8143682491836
1996,16 - 24 ára,80,atvinnutekjur,2394.373775433308,3552.713890982165
1996,16 - 24 ára,90,atvinnutekjur,2394.373775433308,4732.243154986184
1996,16 - 24 ára,99,atvinnutekjur,2394.373775433308,9439.765636774679
1997,16 - 24 ára,10,atvinnutekjur,2536.1537417484114,589.8031957554444
1997,16 - 24 ára,20,atvinnutekjur,2536.1537417484114,985.318279967919
1997,16 - 24 ára,30,atvinnutekjur,2536.1537417484114,1332.261336294651
1997,16 - 24 ára,40,atvinnutekjur,2536.1537417484114,1700.020976000987
1997,16 - 24 ára,50,atvinnutekjur,2536.1537417484114,2109.413782466531
1997,16 - 24 ára,60,atvinnutekjur,2536.1537417484114,2480.642852736134
1997,16 - 24 ára,70,atvinnutekjur,2536.1537417484114,2994.1185760996977
1997,16 - 24 ára,80,atvinnutekjur,2536.1537417484114,3753.9238694552405
1997,16 - 24 ára,90,atvinnutekjur,2536.1537417484114,5030.674316737614
1997,16 - 24 ára,99,atvinnutekjur,2536.1537417484114,9561.750632364736
1998,16 - 24 ára,10,atvinnutekjur,2769.6330194544266,685.5864986580539
1998,16 - 24 ára,20,atvinnutekjur,2769.6330194544266,1094.8918709912205
1998,16 - 24 ára,30,atvinnutekjur,2769.6330194544266,1459.8558279882939
1998,16 - 24 ára,40,atvinnutekjur,2769.6330194544266,1858.928566013131
1998,16 - 24 ára,50,atvinnutekjur,2769.6330194544266,2275.0556945518506
1998,16 - 24 ára,60,atvinnutekjur,2769.6330194544266,2667.306676371135
1998,16 - 24 ára,70,atvinnutekjur,2769.6330194544266,3267.6212224597793
1998,16 - 24 ára,80,atvinnutekjur,2769.6330194544266,4106.69723574277
1998,16 - 24 ára,90,atvinnutekjur,2769.6330194544266,5453.994086339443
1998,16 - 24 ára,99,atvinnutekjur,2769.6330194544266,10560.078606195695
1999,16 - 24 ára,10,atvinnutekjur,2947.311917037559,766.565431337123
1999,16 - 24 ára,20,atvinnutekjur,2947.311917037559,1189.4980831093287
1999,16 - 24 ára,30,atvinnutekjur,2947.311917037559,1572.7807987778901
1999,16 - 24 ára,40,atvinnutekjur,2947.311917037559,1975.8884824982738
1999,16 - 24 ára,50,atvinnutekjur,2947.311917037559,2378.9961662186574
1999,16 - 24 ára,60,atvinnutekjur,2947.311917037559,2841.5787540945075
1999,16 - 24 ára,70,atvinnutekjur,2947.311917037559,3479.2818930947865
1999,16 - 24 ára,80,atvinnutekjur,2947.311917037559,4394.534584820575
1999,16 - 24 ára,90,atvinnutekjur,2947.311917037559,5841.757252603592
1999,16 - 24 ára,99,atvinnutekjur,2947.311917037559,10745.132684087603
2000,16 - 24 ára,10,atvinnutekjur,3135.874394110827,860.9514869602872
2000,16 - 24 ára,20,atvinnutekjur,3135.874394110827,1300.8537065750324
2000,16 - 24 ára,30,atvinnutekjur,3135.874394110827,1715.6186564975064
2000,16 - 24 ára,40,atvinnutekjur,3135.874394110827,2136.6679238430484
2000,16 - 24 ára,50,atvinnutekjur,3135.874394110827,2532.579921496319
2000,16 - 24 ára,60,atvinnutekjur,3135.874394110827,3041.60963276481
2000,16 - 24 ára,70,atvinnutekjur,3135.874394110827,3742.3110254368685
2000,16 - 24 ára,80,atvinnutekjur,3135.874394110827,4691.242956320105
2000,16 - 24 ára,90,atvinnutekjur,3135.874394110827,6218.332090125577
2000,16 - 24 ára,99,atvinnutekjur,3135.874394110827,11094.962410426182
2001,16 - 24 ára,10,atvinnutekjur,3104.0405440890704,797.422404285489
2001,16 - 24 ára,20,atvinnutekjur,3104.0405440890704,1207.9472716769076
2001,16 - 24 ára,30,atvinnutekjur,3104.0405440890704,1609.6118901318205
2001,16 - 24 ára,40,atvinnutekjur,3104.0405440890704,2017.1833412110705
2001,16 - 24 ára,50,atvinnutekjur,3104.0405440890704,2427.708208602489
2001,16 - 24 ára,60,atvinnutekjur,3104.0405440890704,2982.950475290163
2001,16 - 24 ára,70,atvinnutekjur,3104.0405440890704,3727.2113859566193
2001,16 - 24 ára,80,atvinnutekjur,3104.0405440890704,4707.7456015965545
2001,16 - 24 ára,90,atvinnutekjur,3104.0405440890704,6243.522083924163
2001,16 - 24 ára,99,atvinnutekjur,3104.0405440890704,11338.165222414787
2002,16 - 24 ára,10,atvinnutekjur,2892.4299963796607,634.6496885260226
2002,16 - 24 ára,20,atvinnutekjur,2892.4299963796607,1072.7264646767285
2002,16 - 24 ára,30,atvinnutekjur,2892.4299963796607,1446.2149981898303
2002,16 - 24 ára,40,atvinnutekjur,2892.4299963796607,1842.1690074029684
2002,16 - 24 ára,50,atvinnutekjur,2892.4299963796607,2269.013045703656
2002,16 - 24 ára,60,atvinnutekjur,2892.4299963796607,2740.7880354044164
2002,16 - 24 ára,70,atvinnutekjur,2892.4299963796607,3445.642335493052
2002,16 - 24 ára,80,atvinnutekjur,2892.4299963796607,4420.082343982122
2002,16 - 24 ára,90,atvinnutekjur,2892.4299963796607,5894.379186796998
2002,16 - 24 ára,99,atvinnutekjur,2892.4299963796607,11078.28770458035
2003,16 - 24 ára,10,atvinnutekjur,2812.0407569141194,564.0590559367852
2003,16 - 24 ára,20,atvinnutekjur,2812.0407569141194,1012.5547930962778
2003,16 - 24 ára,30,atvinnutekjur,2812.0407569141194,1403.2688708671242
2003,16 - 24 ára,40,atvinnutekjur,2812.0407569141194,1788.4799334580994
2003,16 - 24 ára,50,atvinnutekjur,2812.0407569141194,2209.4605947182367
2003,16 - 24 ára,60,atvinnutekjur,2812.0407569141194,2682.719900187149
2003,16 - 24 ára,70,atvinnutekjur,2812.0407569141194,3367.8452900810976
2003,16 - 24 ára,80,atvinnutekjur,2812.0407569141194,4317.115408608858
2003,16 - 24 ára,90,atvinnutekjur,2812.0407569141194,5868.965689332501
2003,16 - 24 ára,99,atvinnutekjur,2812.0407569141194,10546.528592222914
2004,16 - 24 ára,10,atvinnutekjur,2848.9118787576926,560.1793020029171
2004,16 - 24 ára,20,atvinnutekjur,2848.9118787576926,1018.9928255481635
2004,16 - 24 ára,30,atvinnutekjur,2848.9118787576926,1408.4508164644774
2004,16 - 24 ára,40,atvinnutekjur,2848.9118787576926,1805.9113688379757
2004,16 - 24 ára,50,atvinnutekjur,2848.9118787576926,2230.047126068756
2004,16 - 24 ára,60,atvinnutekjur,2848.9118787576926,2715.535854471284
2004,16 - 24 ára,70,atvinnutekjur,2848.9118787576926,3414.426221732066
2004,16 - 24 ára,80,atvinnutekjur,2848.9118787576926,4404.076321937219
2004,16 - 24 ára,90,atvinnutekjur,2848.9118787576926,5945.903162688106
2004,16 - 24 ára,99,atvinnutekjur,2848.9118787576926,10686.087065827076
2005,16 - 24 ára,10,atvinnutekjur,3016.0777124093584,677.0786701327131
2005,16 - 24 ára,20,atvinnutekjur,3016.0777124093584,1131.0291421535094
2005,16 - 24 ára,30,atvinnutekjur,3016.0777124093584,1513.168240069321
2005,16 - 24 ára,40,atvinnutekjur,3016.0777124093584,1905.5661057144162
2005,16 - 24 ára,50,atvinnutekjur,3016.0777124093584,2336.4343503443242
2005,16 - 24 ára,60,atvinnutekjur,3016.0777124093584,2854.5021206731426
2005,16 - 24 ára,70,atvinnutekjur,3016.0777124093584,3593.133397181557
2005,16 - 24 ára,80,atvinnutekjur,3016.0777124093584,4613.880786245269
2005,16 - 24 ára,90,atvinnutekjur,3016.0777124093584,6283.4952341861635
2005,16 - 24 ára,99,atvinnutekjur,3016.0777124093584,11323.114881196698
2006,16 - 24 ára,10,atvinnutekjur,3127.9287737411955,735.700387982172
2006,16 - 24 ára,20,atvinnutekjur,3127.9287737411955,1180.4865702589752
2006,16 - 24 ára,30,atvinnutekjur,3127.9287737411955,1574.7835102232766
2006,16 - 24 ára,40,atvinnutekjur,3127.9287737411955,1983.50594799115
2006,16 - 24 ára,50,atvinnutekjur,3127.9287737411955,2394.632635392952
2006,16 - 24 ára,60,atvinnutekjur,3127.9287737411955,2945.2058015626167
2006,16 - 24 ára,70,atvinnutekjur,3127.9287737411955,3728.991182223362
2006,16 - 24 ára,80,atvinnutekjur,3127.9287737411955,4774.839772982332
2006,16 - 24 ára,90,atvinnutekjur,3127.9287737411955,6505.899509410972
2006,16 - 24 ára,99,atvinnutekjur,3127.9287737411955,11797.652953687968
2007,16 - 24 ára,10,atvinnutekjur,3235.6824040447195,759.7217525762708
2007,16 - 24 ára,20,atvinnutekjur,3235.6824040447195,1212.8088218838059
2007,16 - 24 ára,30,atvinnutekjur,3235.6824040447195,1606.3996093630788
2007,16 - 24 ára,40,atvinnutekjur,3235.6824040447195,2027.4502192246264
2007,16 - 24 ára,50,atvinnutekjur,3235.6824040447195,2489.6905626595862
2007,16 - 24 ára,60,atvinnutekjur,3235.6824040447195,3057.193558559933
2007,16 - 24 ára,70,atvinnutekjur,3235.6824040447195,3848.9517705821913
2007,16 - 24 ára,80,atvinnutekjur,3235.6824040447195,4970.2278511917475
2007,16 - 24 ára,90,atvinnutekjur,3235.6824040447195,6807.747632272306
2007,16 - 24 ára,99,atvinnutekjur,3235.6824040447195,12100.628396455784
2008,16 - 24 ára,10,atvinnutekjur,2942.7142276753066,603.1650280328267
2008,16 - 24 ára,20,atvinnutekjur,2942.7142276753066,1031.6762095645656
2008,16 - 24 ára,30,atvinnutekjur,2942.7142276753066,1403.3233480494387
2008,16 - 24 ára,40,atvinnutekjur,2942.7142276753066,1795.279073336764
2008,16 - 24 ára,50,atvinnutekjur,2942.7142276753066,2235.975406949974
2008,16 - 24 ára,60,atvinnutekjur,2942.7142276753066,2763.998663813728
2008,16 - 24 ára,70,atvinnutekjur,2942.7142276753066,3527.6015275859263
2008,16 - 24 ára,80,atvinnutekjur,2942.7142276753066,4571.462889231963
2008,16 - 24 ára,90,atvinnutekjur,2942.7142276753066,6220.520137591072
2008,16 - 24 ára,99,atvinnutekjur,2942.7142276753066,11255.018805918942
2009,16 - 24 ára,10,atvinnutekjur,2264.6342635134047,299.1710596314746
2009,16 - 24 ára,20,atvinnutekjur,2264.6342635134047,659.9894891264045
2009,16 - 24 ára,30,atvinnutekjur,2264.6342635134047,993.6105495639276
2009,16 - 24 ára,40,atvinnutekjur,2264.6342635134047,1321.7921361899694
2009,16 - 24 ára,50,atvinnutekjur,2264.6342635134047,1675.3579339362575
2009,16 - 24 ára,60,atvinnutekjur,2264.6342635134047,2092.3842594831617
2009,16 - 24 ára,70,atvinnutekjur,2264.6342635134047,2645.3974303170994
2009,16 - 24 ára,80,atvinnutekjur,2264.6342635134047,3512.0869242797953
2009,16 - 24 ára,90,atvinnutekjur,2264.6342635134047,4940.855378762231
2009,16 - 24 ára,99,atvinnutekjur,2264.6342635134047,9658.692331253727
2010,16 - 24 ára,10,atvinnutekjur,2229.7234638153363,323.4475395040766
2010,16 - 24 ára,20,atvinnutekjur,2229.7234638153363,688.1862542639927
2010,16 - 24 ára,30,atvinnutekjur,2229.7234638153363,1013.3542594037293
2010,16 - 24 ára,40,atvinnutekjur,2229.7234638153363,1335.081333272146
2010,16 - 24 ára,50,atvinnutekjur,2229.7234638153363,1692.9381854894223
2010,16 - 24 ára,60,atvinnutekjur,2229.7234638153363,2107.5704036834777
2010,16 - 24 ára,70,atvinnutekjur,2229.7234638153363,2628.8714912884525
2010,16 - 24 ára,80,atvinnutekjur,2229.7234638153363,3408.242424242424
2010,16 - 24 ára,90,atvinnutekjur,2229.7234638153363,4763.96934514249
2010,16 - 24 ára,99,atvinnutekjur,2229.7234638153363,9161.479509889403
2011,16 - 24 ára,10,atvinnutekjur,2367.152488528062,362.2686198376279
2011,16 - 24 ára,20,atvinnutekjur,2367.152488528062,772.5088833980467
2011,16 - 24 ára,30,atvinnutekjur,2367.152488528062,1133.1233086245438
2011,16 - 24 ára,40,atvinnutekjur,2367.152488528062,1480.5041769619954
2011,16 - 24 ára,50,atvinnutekjur,2367.152488528062,1852.6979644664075
2011,16 - 24 ára,60,atvinnutekjur,2367.152488528062,2287.7511471937873
2011,16 - 24 ára,70,atvinnutekjur,2367.152488528062,2823.710201200141
2011,16 - 24 ára,80,atvinnutekjur,2367.152488528062,3635.919755265325
2011,16 - 24 ára,90,atvinnutekjur,2367.152488528062,4951.004471114248
2011,16 - 24 ára,99,atvinnutekjur,2367.152488528062,9420.638310389457
2012,16 - 24 ára,10,atvinnutekjur,2451.7271475212706,408.88329593042357
2012,16 - 24 ára,20,atvinnutekjur,2451.7271475212706,841.3560127799101
2012,16 - 24 ára,30,atvinnutekjur,2451.7271475212706,1212.496235239833
2012,16 - 24 ára,40,atvinnutekjur,2451.7271475212706,1569.4828051483182
2012,16 - 24 ára,50,atvinnutekjur,2451.7271475212706,1962.6398204660331
2012,16 - 24 ára,60,atvinnutekjur,2451.7271475212706,2393.539909254249
2012,16 - 24 ára,70,atvinnutekjur,2451.7271475212706,2956.5407551892167
2012,16 - 24 ára,80,atvinnutekjur,2451.7271475212706,3763.298950621168
2012,16 - 24 ára,90,atvinnutekjur,2451.7271475212706,5043.418192495647
2012,16 - 24 ára,99,atvinnutekjur,2451.7271475212706,9371.290617113054
2013,16 - 24 ára,10,atvinnutekjur,2529.961392456183,437.5576555474787
2013,16 - 24 ára,20,atvinnutekjur,2529.961392456183,894.7978353929408
2013,16 - 24 ára,30,atvinnutekjur,2529.961392456183,1282.3921600301537
2013,16 - 24 ára,40,atvinnutekjur,2529.961392456183,1656.3601216918398
2013,16 - 24 ára,50,atvinnutekjur,2529.961392456183,2054.5527286433517
2013,16 - 24 ára,60,atvinnutekjur,2529.961392456183,2508.7648278275856
2013,16 - 24 ára,70,atvinnutekjur,2529.961392456183,3100.7545970977035
2013,16 - 24 ára,80,atvinnutekjur,2529.961392456183,3909.25213364564
2013,16 - 24 ára,90,atvinnutekjur,2529.961392456183,5164.39156772474
2013,16 - 24 ára,99,atvinnutekjur,2529.961392456183,9144.803596909243
2014,16 - 24 ára,10,atvinnutekjur,2642.4551252877427,461.4281549491791
2014,16 - 24 ára,20,atvinnutekjur,2642.4551252877427,934.7258444308129
2014,16 - 24 ára,30,atvinnutekjur,2642.4551252877427,1332.3552512680476
2014,16 - 24 ára,40,atvinnutekjur,2642.4551252877427,1727.0172744721688
2014,16 - 24 ára,50,atvinnutekjur,2642.4551252877427,2157.287901273654
2014,16 - 24 ára,60,atvinnutekjur,2642.4551252877427,2658.775735269868
2014,16 - 24 ára,70,atvinnutekjur,2642.4551252877427,3293.7958327561983
2014,16 - 24 ára,80,atvinnutekjur,2642.4551252877427,4140.9838600101575
2014,16 - 24 ára,90,atvinnutekjur,2642.4551252877427,5391.736061367578
2014,16 - 24 ára,99,atvinnutekjur,2642.4551252877427,9126.18836364116
2015,16 - 24 ára,10,atvinnutekjur,2852.51105529921,540.1377126206283
2015,16 - 24 ára,20,atvinnutekjur,2852.51105529921,1021.8821590119995
2015,16 - 24 ára,30,atvinnutekjur,2852.51105529921,1436.474349239725
2015,16 - 24 ára,40,atvinnutekjur,2852.51105529921,1871.5041826476904
2015,16 - 24 ára,50,atvinnutekjur,2852.51105529921,2331.35115420309
2015,16 - 24 ára,60,atvinnutekjur,2852.51105529921,2852.51105529921
2015,16 - 24 ára,70,atvinnutekjur,2852.51105529921,3551.770418394564
2015,16 - 24 ára,80,atvinnutekjur,2852.51105529921,4510.879816210112
2015,16 - 24 ára,90,atvinnutekjur,2852.51105529921,5796.9915049095
2015,16 - 24 ára,99,atvinnutekjur,2852.51105529921,9945.833070498218
2016,16 - 24 ára,10,atvinnutekjur,3153.708994607702,644.5222296672091
2016,16 - 24 ára,20,atvinnutekjur,3153.708994607702,1149.8046903417248
2016,16 - 24 ára,30,atvinnutekjur,3153.708994607702,1590.491381895919
2016,16 - 24 ára,40,atvinnutekjur,3153.708994607702,2048.403611882199
2016,16 - 24 ára,50,atvinnutekjur,3153.708994607702,2546.508764876679
2016,16 - 24 ára,60,atvinnutekjur,3153.708994607702,3159.450840751731
2016,16 - 24 ára,70,atvinnutekjur,3153.708994607702,3967.6156855237546
2016,16 - 24 ára,80,atvinnutekjur,3153.708994607702,5039.9054529210935
2016,16 - 24 ára,90,atvinnutekjur,3153.708994607702,6461.012373568169
2016,16 - 24 ára,99,atvinnutekjur,3153.708994607702,10526.23944354041
2017,16 - 24 ára,10,atvinnutekjur,3377.0164989182576,718.0039256263129
2017,16 - 24 ára,20,atvinnutekjur,3377.0164989182576,1248.3958235349448
2017,16 - 24 ára,30,atvinnutekjur,3377.0164989182576,1729.4161352020817
2017,16 - 24 ára,40,atvinnutekjur,3377.0164989182576,2223.1319976170316
2017,16 - 24 ára,50,atvinnutekjur,3377.0164989182576,2761.9875960242057
2017,16 - 24 ára,60,atvinnutekjur,3377.0164989182576,3434.8517856582944
2017,16 - 24 ára,70,atvinnutekjur,3377.0164989182576,4275.579368513466
2017,16 - 24 ára,80,atvinnutekjur,3377.0164989182576,5343.416248079515
2017,16 - 24 ára,90,atvinnutekjur,3377.0164989182576,6892.273439312701
2017,16 - 24 ára,99,atvinnutekjur,3377.0164989182576,10937.922277615777
2018,16 - 24 ára,10,atvinnutekjur,3481.17806278246,693.762794674484
2018,16 - 24 ára,20,atvinnutekjur,3481.17806278246,1225.4186393062173
2018,16 - 24 ára,30,atvinnutekjur,3481.17806278246,1715.8608525711495
2018,16 - 24 ára,40,atvinnutekjur,3481.17806278246,2236.526395505069
2018,16 - 24 ára,50,atvinnutekjur,3481.17806278246,2836.8716257481374
2018,16 - 24 ára,60,atvinnutekjur,3481.17806278246,3553.9888115304752
2018,16 - 24 ára,70,atvinnutekjur,3481.17806278246,4441.455673628924
2018,16 - 24 ára,80,atvinnutekjur,3481.17806278246,5555.5975082447785
2018,16 - 24 ára,90,atvinnutekjur,3481.17806278246,7134.079589593258
2018,16 - 24 ára,99,atvinnutekjur,3481.17806278246,11509.5934530353
2019,16 - 24 ára,10,atvinnutekjur,3441.884171898435,630.7676146098255
2019,16 - 24 ára,20,atvinnutekjur,3441.884171898435,1169.5205031983446
2019,16 - 24 ára,30,atvinnutekjur,3441.884171898435,1648.2637878599246
2019,16 - 24 ára,40,atvinnutekjur,3441.884171898435,2179.015395924852
2019,16 - 24 ára,50,atvinnutekjur,3441.884171898435,2771.11015467065
2019,16 - 24 ára,60,atvinnutekjur,3441.884171898435,3507.227962841102
2019,16 - 24 ára,70,atvinnutekjur,3441.884171898435,4384.701726928343
2019,16 - 24 ára,80,atvinnutekjur,3441.884171898435,5543.553856095232
2019,16 - 24 ára,90,atvinnutekjur,3441.884171898435,7139.80932055181
2019,16 - 24 ára,99,atvinnutekjur,3441.884171898435,11647.197348841895
2020,16 - 24 ára,10,atvinnutekjur,3272.799179146635,449.94505355145895
2020,16 - 24 ára,20,atvinnutekjur,3272.799179146635,986.7671059154474
2020,16 - 24 ára,30,atvinnutekjur,3272.799179146635,1473.0189649407994
2020,16 - 24 ára,40,atvinnutekjur,3272.799179146635,1989.0942713197062
2020,16 - 24 ára,50,atvinnutekjur,3272.799179146635,2566.1131440297904
2020,16 - 24 ára,60,atvinnutekjur,3272.799179146635,3293.5459251317166
2020,16 - 24 ára,70,atvinnutekjur,3272.799179146635,4196.02937548277
2020,16 - 24 ára,80,atvinnutekjur,3272.799179146635,5368.220523639885
2020,16 - 24 ára,90,atvinnutekjur,3272.799179146635,6965.719964491174
2020,16 - 24 ára,99,atvinnutekjur,3272.799179146635,11581.870946171848
2021,16 - 24 ára,10,atvinnutekjur,3456.322140539108,525.1523941982912
2021,16 - 24 ára,20,atvinnutekjur,3456.322140539108,1116.104024549087
2021,16 - 24 ára,30,atvinnutekjur,3456.322140539108,1632.5659535951606
2021,16 - 24 ára,40,atvinnutekjur,3456.322140539108,2165.167317923924
2021,16 - 24 ára,50,atvinnutekjur,3456.322140539108,2766.050908448683
2021,16 - 24 ára,60,atvinnutekjur,3456.322140539108,3520.8798816698672
2021,16 - 24 ára,70,atvinnutekjur,3456.322140539108,4438.344702739695
2021,16 - 24 ára,80,atvinnutekjur,3456.322140539108,5633.904408680486
2021,16 - 24 ára,90,atvinnutekjur,3456.322140539108,7241.64046184074
2021,16 - 24 ára,99,atvinnutekjur,3456.322140539108,11673.777689471708
2022,16 - 24 ára,10,atvinnutekjur,3719.494109494109,657.9320859320859
2022,16 - 24 ára,20,atvinnutekjur,3719.494109494109,1260.8454608454608
2022,16 - 24 ára,30,atvinnutekjur,3719.494109494109,1805.3014553014552
2022,16 - 24 ára,40,atvinnutekjur,3719.494109494109,2388.7290367290366
2022,16 - 24 ára,50,atvinnutekjur,3719.494109494109,3045.5148995148993
2022,16 - 24 ára,60,atvinnutekjur,3719.494109494109,3861.6257796257796
2022,16 - 24 ára,70,atvinnutekjur,3719.494109494109,4822.160776160776
2022,16 - 24 ára,80,atvinnutekjur,3719.494109494109,6036.011088011088
2022,16 - 24 ára,90,atvinnutekjur,3719.494109494109,7583.412335412335
2022,16 - 24 ára,99,atvinnutekjur,3719.494109494109,12045.659043659043
2023,16 - 24 ára,10,atvinnutekjur,3767.5142040395517,637.7577206054641
2023,16 - 24 ára,20,atvinnutekjur,3767.5142040395517,1269.1905712545104
2023,16 - 24 ára,30,atvinnutekjur,3767.5142040395517,1817.3459674773887
2023,16 - 24 ára,40,atvinnutekjur,3767.5142040395517,2387.6384085477293
2023,16 - 24 ára,50,atvinnutekjur,3767.5142040395517,3071.778508833591
2023,16 - 24 ára,60,atvinnutekjur,3767.5142040395517,3906.661343080744
2023,16 - 24 ára,70,atvinnutekjur,3767.5142040395517,4926.01955105675
2023,16 - 24 ára,80,atvinnutekjur,3767.5142040395517,6148.827742630863
2023,16 - 24 ára,90,atvinnutekjur,3767.5142040395517,7697.366736960495
2023,16 - 24 ára,99,atvinnutekjur,3767.5142040395517,12238.623365668494
1990,25 - 54 ára,10,atvinnutekjur,5480.134222017927,1464.8157511683137
1990,25 - 54 ára,20,atvinnutekjur,5480.134222017927,2442.7956791542174
1990,25 - 54 ára,30,atvinnutekjur,5480.134222017927,3071.8047958323755
1990,25 - 54 ára,40,atvinnutekjur,5480.134222017927,3825.754079521949
1990,25 - 54 ára,50,atvinnutekjur,5480.134222017927,4627.094461043438
1990,25 - 54 ára,60,atvinnutekjur,5480.134222017927,5536.141883092009
